--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,Russian
warehouse_当前分类下没有物品,В этой категории нет предметов
warehouse_全部,Все
warehouse_材料,Материалы
warehouse_装备,Снаряжение
warehouse_药剂,Зелья
warehouse_符印,Печати
warehouse_整理,Сортировать
warehouse_默认,По умолчанию
warehouse_按价值,По ценности
warehouse_仓库容量,Склад ({used}/{max})
warehouse_估值X,Оценка {value}
warehouse_分页状态,Страница {page}/{pages}