--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,Russian
knapsack_暂无描述,Описание отсутствует
knapsack_整理,Упорядочить
knapsack_默认,По умолчанию
knapsack_按价值,По стоимости
knapsack_补给,Снабжение
knapsack_全部存入,Поместить все
knapsack_背包容量,Рюкзак ({used}/{max})
knapsack_估值X,Оценка {value}
knapsack_alt_deposit_hint,Alt + ЛКМ: быстро поместить на склад
knapsack_批量上锁,Массовая блокировка
knapsack_批量分解,Массовый разбор
knapsack_批量解锁,Массовая разблокировка