--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,Russian
addon_game_name,Эра оружия 5
DOTA_Retrue_Label,Эвакуация...
DOTA_Tooltip_modifier_env_cold,Обморожение
DOTA_Tooltip_modifier_env_cold_Description,В холодной среде получает 1 слой обморожения каждые 3 секунды. Каждый слой замедляет на 2%%. При достижении максимального количества слоев получает небольшой урон каждую секунду.
DOTA_Tooltip_modifier_env_warmth,Тепло
DOTA_Tooltip_modifier_env_warmth_Description,В состоянии тепла здоровье медленно восстанавливается.
AK_Attr_view_distance,Обзор героя
AK_Attr_extra_backpack_slot_limit,Слоты рюкзака
AK_Attr_item_slot_unlock_count,Количество разблокированных слотов предметов
AK_Attr_base_mana,Базовая мана
AK_Attr_base_mana_pct,% маны
AK_Attr_bonus_mana,Мана
AK_Attr_mana_regen,Восстановление маны
AK_Attr_mana_regen_pct,% восстановления маны
AK_Attr_base_mana_regen_add,Базовое восстановление маны
AK_Attr_base_attack_damage,Базовый урон атаки
AK_Attr_bonus_attack_damage,Урон от атаки
AK_Attr_base_attack_damage_percent,% урона от атаки
AK_Attr_all_attack_damage_percent,% общего урона от атаки
AK_Attr_attack_speed,Скорость атаки
AK_Attr_reduce_base_attack_time,Снижение базового интервала атаки
AK_Attr_base_attack_range,Базовый радиус атаки
AK_Attr_bonus_attack_range,Дальность атаки
AK_Attr_crit_chance_pct,% шанса крита
AK_Attr_crit_damage_pct,% крит. урона
AK_Attr_ability_crit_chance_pct,% крит. от способностей
AK_Attr_physical_crit_chance_pct,% физического крита
AK_Attr_magical_crit_chance_pct,% магического крита
AK_Attr_omni_crit_chance_pct,% общего крита
AK_Attr_blind_chance_pct,% шанса ослепления
AK_Attr_spell_amplify_pct,% урона от способностей
AK_Attr_normal_attack_damage_amp_pct,% урона от обычных атак
AK_Attr_outgoing_damage_pct,% бонуса к урону
AK_Attr_fixed_damage_add,Фиксированный урон
AK_Attr_attack_count,Количество дальних атак
AK_Attr_extra_damage_pct_1,% дополнительного урона обычным врагам
AK_Attr_extra_damage_pct_2,% дополнительного урона элитным врагам
AK_Attr_extra_damage_pct_3,% дополнительного урона BOSS
AK_Attr_extra_damage_pct_4,% дополнительного урона главарям
AK_Attr_physical_damage_add_pct,% физического урона
AK_Attr_magical_damage_add_pct,% магического урона
AK_Attr_base_strength,Сила
AK_Attr_bonus_strength,Сила
AK_Attr_base_agility,Ловкость
AK_Attr_bonus_agility,Ловкость
AK_Attr_base_intelligence,Интеллект
AK_Attr_bonus_intelligence,Интеллект
AK_Attr_strength_growth,Прирост силы
AK_Attr_agility_growth,Прирост ловкости
AK_Attr_intelligence_growth,Прирост интеллекта
AK_Attr_base_health,Здоровье
AK_Attr_base_health_pct,% здоровья
AK_Attr_bonus_health,Здоровье
AK_Attr_health_regen,Восстановление здоровья
AK_Attr_block,Блок
AK_Attr_incoming_damage_decrease_pct,% снижения входящего урона
AK_Attr_incoming_damage_increase_pct,% увеличения входящего урона
AK_Attr_damage_reduction_pct,% снижения урона
AK_Attr_base_armor,Броня
AK_Attr_base_armor_pct,% базовой брони
AK_Attr_bonus_armor,Броня
AK_Attr_base_magic_resistance,% сопротивления магии
AK_Attr_base_stun_resistance,Сопротивление оглушению
AK_Attr_base_movespeed,Базовая скорость передвижения
AK_Attr_bonus_movespeed,Скорость передвижения
AK_Attr_bonus_movespeed_pct,% скорости передвижения
AK_Attr_incoming_physical_damage_increase_pct,% увеличения входящего физического урона
AK_Attr_incoming_magical_damage_increase_pct,% увеличения входящего магического урона
AK_Attr_evasion_pct,% уклонения
AK_Attr_cooldown_reduction_pct,% сокращения перезарядки
AK_Attr_attack_lifesteal_pct,% вампиризма от атак
AK_Attr_physical_lifesteal_pct,% физического вампиризма
AK_Attr_spell_lifesteal_pct,% вампиризма от заклинаний
AK_Attr_magical_lifesteal_pct,% магического вампиризма
AK_Attr_omni_lifesteal_pct,% универсального вампиризма
AK_Attr_bonus_all_stats,Все характеристики
AK_Attr_base_all_stats_pct,% бонус ко всем характеристикам
AK_Attr_base_energy_shield,Энергетический щит
AK_Attr_bonus_energy_shield,Энергетический щит
AK_Attr_health_regen_pct,% восстановления здоровья
AK_Attr_poison_outgoing_damage_pct,% урона от яда
AK_Attr_damage_resistance_pct,% сопротивления урону
AK_Attr_item_drop_luck,Удача на выпадение предметов
AK_Attr_item_drop_luck_pct,% удачи на выпадение предметов
AK_Attr_dot_outgoing_damage_pct,% периодического урона
AK_Attr_bleed_outgoing_damage_pct,% урона от кровотечения
AK_Attr_ability_item_0102_damage,% урона от отражения брони
AK_Attr_ability_item_0308_hp_buff,Здоровье за уровень
AK_Quality_1,Обычный
AK_Quality_2,Отличный
AK_Quality_3,Редкий
AK_Quality_4,Эпический
AK_Quality_5,Легендарный
AK_Quality_6,Мифический
AK_Quality_7,Хаотический
AK_Quality_8,Неизвестно
AK_Quality_9,Неизвестно
AK_Quality_10,Неизвестно
AK_Quality_11,Неизвестно
Hud_幸运值,Удача
map_main,Сервер «Авангард»
map_s1,Сезон S1
transmitting,Телепортация:
lv_name_M001,lv1. Заброшенная шахта
lv_name_M002,lv2. Влажное кладбище
lv_name_M012,lv3. Руины шахты
lv_name_M003,lv3. Ледяная пустошь
lv_name_M006,lv4. Тёмный лес
lv_name_M004,lv4. Двор ядовитого плюща
