--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,Russian
addon_game_mode,Ваше название игры
dota_tooltip_ability_ak_hero_dash,Рывок
dota_tooltip_ability_ak_hero_dash_Description,"Совершите рывок на 600 единиц к указанной точке, получая уменьшенный урон во время рывка."
dota_tooltip_ability_ak_hero_dash_dash_distance,Дальность рывка
dota_tooltip_ability_ak_hero_dash_dash_duration,Время рывка
dota_tooltip_ability_ak_hero_heal,Экстренное лечение
dota_tooltip_ability_ak_hero_heal_Description,Восстанавливает %heal_missing_pct%%% потерянного здоровья и дополнительно восстанавливает здоровье в течение 6 секунд.
dota_tooltip_ability_ak_hero_heal_heal_missing_pct,% Доля лечения
dota_tooltip_ability_ak_hero_blank,Пустой слот
dota_tooltip_ability_ak_hero_blank_Description,Заполнитель навыка для переключения слота профессиональных навыков на пустой.
dota_tooltip_ability_ak_hero_blank_q,Не разблокировано
dota_tooltip_ability_ak_hero_blank_q_Description,Неразблокированный навык Q.
dota_tooltip_ability_ak_hero_blank_w,Не разблокировано
dota_tooltip_ability_ak_hero_blank_w_Description,Неразблокированный навык W.
dota_tooltip_ability_ak_hero_blank_e,Не разблокировано
dota_tooltip_ability_ak_hero_blank_e_Description,E-способность не разблокирована.
dota_tooltip_ability_ak_hero_blank_d,Не разблокировано
dota_tooltip_ability_ak_hero_blank_d_Description,D-способность не разблокирована.
dota_tooltip_ability_ak_hero_blank_f,Не разблокировано
dota_tooltip_ability_ak_hero_blank_f_Description,F-способность не разблокирована.
dota_tooltip_ability_ak_hero_blank_r,Не разблокировано
dota_tooltip_ability_ak_hero_blank_r_Description,R-способность не разблокирована.
dota_tooltip_ability_ak_hero_blank_passive,Не разблокировано
dota_tooltip_ability_ak_hero_blank_passive_Description,Пассивная способность таланта не разблокирована.
dota_tooltip_ability_axe_001,Мощный удар
dota_tooltip_ability_axe_001_Description,Акс получает %buff_movespeed_pct%%% скорости передвижения и <font color='#ffffff'>усиленные обычные атаки</font> на %buff_duration% секунд.<br>Следующая атака наносит дополнительный физический урон врагам в радиусе %aoe% от цели в размере %attack_damage_multiplier%%% от своего здоровья и оглушает их на %stun_duration% секунд.
dota_tooltip_ability_axe_001_buff_duration,Длительность
dota_tooltip_ability_axe_001_buff_movespeed_pct,Бонус к скорости передвижения
dota_tooltip_ability_axe_001_aoe,Радиус действия
dota_tooltip_ability_axe_001_attack_damage_multiplier,Множитель урона
dota_tooltip_ability_axe_001_stun_duration,Длительность оглушения
dota_tooltip_ability_axe_002,Сила плоти
dota_tooltip_ability_axe_002_Description,Увеличивает атаку на %buff_attack_from_health_pct%%% от максимального здоровья.
dota_tooltip_ability_axe_002_buff_attack_from_health_pct,Здоровье -> Атака %
dota_tooltip_ability_axe_003,Контрспираль
dota_tooltip_ability_axe_003_Description,"При получении атаки с вероятностью %trigger_chance_pct%% активирует Контрспираль, нанося вражеским юнитам в радиусе %radius% физический урон в размере %max_health_damage_pct%%% от их максимального здоровья."
dota_tooltip_ability_axe_003_trigger_chance_pct,Вероятность срабатывания
dota_tooltip_ability_axe_003_radius,Радиус
dota_tooltip_ability_axe_003_max_health_damage_pct,Урон от здоровья
dota_tooltip_ability_axe_004,Яростный рывок
dota_tooltip_ability_axe_004_Description,Рывок на расстояние до %dash_distance%. Во время рывка получает значительное снижение получаемого урона.
dota_tooltip_ability_axe_004_dash_distance,Дистанция рывка
dota_tooltip_ability_axe_004_dash_duration,Длительность рывка
dota_tooltip_ability_axe_005,Провоцирующий клич
dota_tooltip_ability_axe_005_Description,"Притягивает врагов поблизости, оглушая их на короткое время. Наносит им физический урон в размере %self_max_health_damage_pct%%% от максимального здоровья Axe. Axe получает %buff_armor% брони на %self_buff_duration% сек."
dota_tooltip_ability_axe_005_cast_radius,Радиус применения
dota_tooltip_ability_axe_005_debuff_duration,Длительность на врагах
dota_tooltip_ability_axe_005_self_buff_duration,Длительность на себе
dota_tooltip_ability_axe_005_buff_armor,Бонус к броне
dota_tooltip_ability_axe_005_pull_to_distance,Дистанция притягивания
dota_tooltip_ability_axe_005_self_max_health_damage_pct,"Урон от макс. здоровья, %"
dota_tooltip_ability_axe_006,Ярость берсерка
dota_tooltip_ability_axe_006_Description,"Расходует %buff_health_cost_current_pct%%% от текущего здоровья. Получает иммунитет к негативным эффектам на %buff_duration% сек. и впадает в ярость: +%buff_bonus_max_health_pct%%% к максимальному здоровью, +%buff_incoming_damage_increase_pct%%% к получаемому урону, +%buff_bonus_crit_pct%%% к критическому удару. Также накладывает 1 слой уязвимости на врагов в радиусе %shock_radius% на %vulnerable_duration% сек."
DOTA_Tooltip_ability_axe_006_Lore,Уязвимость: увеличивает получаемый урон на 20%. Каждый дополнительный слой увеличивает на 5%. Максимум: 40%.
dota_tooltip_ability_axe_006_buff_health_cost_current_pct,Расход здоровья %
dota_tooltip_ability_axe_006_buff_duration,Длительность иммунитета и берсерка
dota_tooltip_ability_axe_006_shock_radius,Радиус шока
dota_tooltip_ability_axe_006_vulnerable_duration,Длительность уязвимости
dota_tooltip_ability_axe_006_buff_bonus_max_health_pct,Бонус к макс. здоровью %
dota_tooltip_ability_axe_006_buff_incoming_damage_increase_pct,Увеличение входящего урона %
dota_tooltip_ability_axe_007,Кровь берсерка
